SqFt,Bedrooms,Bathrooms,GarageCars,Age,LotSize,Floors,Pool,Fireplace,Renovated,Neighborhood,Condition,Style,Price
4143.0,3.0,3.5,0.0,34.0,17637.0,3.0,0.0,0.0,1.0,Heritage,Good,Cape Cod,571400.0
2448.0,2.0,4.0,0.0,5.0,14756.0,1.5,1.0,1.0,0.0,Suburbs,Excellent,Colonial,501800.0
3252.0,4.0,2.0,0.0,14.0,12483.0,2.0,1.0,0.0,0.0,Downtown,Fair,Colonial,584900.0
2614.0,4.0,1.0,2.0,32.0,17282.0,2.0,0.0,0.0,1.0,Uptown,Good,Modern,517200.0
4065.0,6.0,3.5,2.0,43.0,7366.0,1.5,1.0,1.0,1.0,Uptown,Excellent,Modern,894600.0
4985.0,5.0,1.0,1.0,20.0,8782.0,3.0,1.0,0.0,1.0,Westside,Poor,Ranch,584700.0
4118.0,4.0,1.0,2.0,56.0,3249.0,2.5,0.0,1.0,0.0,Eastside,Good,Victorian,480500.0
4704.0,6.0,4.0,3.0,59.0,14570.0,3.0,0.0,1.0,1.0,Downtown,Fair,Ranch,775800.0
4767.0,3.0,4.0,3.0,45.0,15021.0,3.0,0.0,0.0,0.0,Uptown,Good,Colonial,828200.0
,6.0,3.0,0.0,27.0,15524.0,2.0,1.0,0.0,1.0,Westside,Good,Colonial,283300.0
1789.0,3.0,3.5,2.0,52.0,15477.0,2.5,0.0,1.0,1.0,Midtown,Poor,Cape Cod,301400.0
3803.0,1.0,1.0,3.0,43.0,4292.0,2.0,0.0,1.0,0.0,Eastside,Poor,Cape Cod,361600.0
3237.0,3.0,1.0,3.0,31.0,13991.0,2.0,0.0,1.0,1.0,Uptown,Poor,Modern,494300.0
915.0,1.0,2.0,1.0,26.0,15739.0,2.5,1.0,1.0,0.0,Uptown,Poor,Modern,202700.0
1108.0,1.0,1.0,1.0,49.0,5668.0,2.5,1.0,0.0,0.0,Suburbs,Poor,Ranch,114000.0
2938.0,6.0,4.0,3.0,33.0,10576.0,3.0,1.0,0.0,1.0,Downtown,Good,Ranch,668800.0
3349.0,5.0,1.0,0.0,10.0,18437.0,2.5,0.0,1.0,1.0,Downtown,Excellent,Modern,792300.0
,2.0,2.5,2.0,59.0,9466.0,2.5,0.0,1.0,0.0,Eastside,Fair,Victorian,204200.0
1436.0,6.0,3.5,,4.0,15556.0,3.0,0.0,1.0,0.0,Suburbs,Excellent,Victorian,399200.0
1256.0,1.0,3.5,3.0,41.0,11546.0,1.0,0.0,0.0,0.0,Eastside,Good,Modern,205400.0
3129.0,2.0,1.5,0.0,39.0,13839.0,2.5,0.0,1.0,0.0,Heritage,Excellent,Colonial,461800.0
733.0,5.0,2.5,0.0,35.0,13277.0,1.5,1.0,0.0,0.0,Westside,Good,Modern,194100.0
3161.0,2.0,2.5,1.0,3.0,13716.0,2.0,0.0,0.0,0.0,Eastside,Poor,Modern,378400.0
2746.0,5.0,3.5,0.0,29.0,16028.0,2.5,0.0,0.0,0.0,Downtown,Good,Colonial,574500.0
2703.0,6.0,2.0,1.0,53.0,18278.0,1.5,0.0,0.0,1.0,Midtown,Good,Modern,468200.0
3620.0,1.0,1.5,1.0,14.0,7321.0,3.0,1.0,1.0,0.0,Heritage,Good,Ranch,514000.0
2947.0,1.0,3.5,1.0,41.0,18709.0,2.0,0.0,0.0,0.0,Midtown,Excellent,Colonial,553800.0
3829.0,6.0,4.0,2.0,51.0,13301.0,1.5,0.0,1.0,1.0,Lakeside,Poor,Modern,607700.0
3984.0,4.0,2.5,2.0,57.0,12721.0,1.5,0.0,0.0,0.0,Westside,Good,Cape Cod,558100.0
4656.0,4.0,,3.0,30.0,7899.0,2.0,0.0,0.0,1.0,Uptown,Excellent,Ranch,902200.0
4136.0,3.0,2.5,1.0,18.0,9500.0,3.0,0.0,0.0,0.0,Suburbs,Poor,Modern,477600.0
2926.0,3.0,4.0,2.0,41.0,13729.0,1.0,0.0,0.0,0.0,Downtown,Fair,Victorian,498500.0
2816.0,5.0,4.0,2.0,29.0,8547.0,2.0,1.0,1.0,1.0,Uptown,Excellent,Modern,724900.0
1713.0,4.0,2.0,0.0,37.0,7171.0,3.0,0.0,0.0,0.0,Uptown,Poor,Modern,264200.0
,1.0,1.5,2.0,44.0,16743.0,2.0,0.0,0.0,0.0,Westside,Poor,Ranch,377900.0
1298.0,4.0,3.0,3.0,42.0,9477.0,2.0,0.0,0.0,1.0,Eastside,Excellent,Modern,295800.0
4704.0,5.0,3.5,1.0,14.0,13602.0,1.5,0.0,0.0,0.0,Midtown,Poor,Colonial,638600.0
4333.0,1.0,,0.0,45.0,2561.0,1.0,0.0,0.0,1.0,Westside,Good,Ranch,576700.0
1214.0,3.0,1.0,1.0,32.0,3390.0,2.5,0.0,1.0,0.0,Lakeside,Excellent,Victorian,262400.0
4079.0,5.0,,1.0,55.0,17267.0,3.0,1.0,0.0,0.0,Westside,Fair,Ranch,556200.0
1203.0,4.0,2.5,2.0,39.0,4559.0,2.0,1.0,0.0,1.0,Heritage,Fair,Modern,239200.0
3801.0,1.0,1.0,3.0,53.0,16324.0,2.0,0.0,1.0,0.0,Uptown,Fair,Victorian,539100.0
1077.0,1.0,4.0,2.0,58.0,18203.0,1.0,0.0,1.0,0.0,Lakeside,Fair,Victorian,221800.0
,4.0,1.0,0.0,59.0,10665.0,3.0,1.0,0.0,1.0,Midtown,Fair,Ranch,410800.0
3528.0,3.0,3.0,1.0,44.0,17920.0,3.0,1.0,1.0,0.0,Suburbs,Good,Modern,545000.0
3833.0,6.0,4.0,2.0,35.0,9690.0,3.0,0.0,1.0,1.0,Suburbs,Excellent,Ranch,711700.0
2500.0,4.0,3.0,1.0,7.0,19132.0,1.5,0.0,0.0,0.0,Downtown,Excellent,Colonial,662700.0
4662.0,6.0,3.5,2.0,23.0,6268.0,2.5,0.0,0.0,0.0,Heritage,Excellent,Colonial,740700.0
4029.0,2.0,1.5,2.0,28.0,9701.0,2.0,1.0,1.0,1.0,Suburbs,Poor,Modern,456700.0
1595.0,3.0,3.5,1.0,46.0,9000.0,1.5,0.0,1.0,1.0,Lakeside,Fair,Victorian,295500.0
3586.0,1.0,2.0,2.0,35.0,16113.0,1.5,0.0,1.0,0.0,Lakeside,Excellent,Cape Cod,777200.0
3841.0,4.0,1.0,1.0,26.0,2786.0,1.5,0.0,0.0,1.0,Midtown,Good,Cape Cod,581000.0
2134.0,2.0,2.0,0.0,8.0,16908.0,2.0,0.0,1.0,0.0,Heritage,Fair,Modern,301300.0
3874.0,3.0,2.0,1.0,42.0,2421.0,1.0,0.0,0.0,0.0,Heritage,Fair,Ranch,397400.0
4562.0,3.0,2.5,1.0,25.0,7682.0,2.5,0.0,1.0,1.0,Heritage,Poor,Modern,482300.0
4213.0,2.0,1.5,0.0,2.0,12729.0,2.0,1.0,1.0,0.0,Midtown,Fair,Colonial,638000.0
3978.0,1.0,2.5,3.0,17.0,4616.0,3.0,1.0,0.0,0.0,Uptown,Fair,Cape Cod,638500.0
3428.0,4.0,2.0,2.0,52.0,10822.0,1.5,0.0,0.0,1.0,Downtown,Fair,Cape Cod,536500.0
1863.0,6.0,2.0,0.0,,19946.0,1.0,1.0,1.0,0.0,Lakeside,Good,Ranch,481100.0
4119.0,2.0,3.0,3.0,24.0,16817.0,1.5,1.0,1.0,1.0,Lakeside,Fair,Ranch,781800.0
2266.0,3.0,2.0,,30.0,2543.0,3.0,0.0,0.0,1.0,Eastside,Poor,Modern,274600.0
2988.0,2.0,3.5,0.0,,12651.0,1.5,0.0,1.0,0.0,Downtown,Excellent,Ranch,721300.0
2052.0,5.0,1.5,0.0,9.0,12752.0,2.5,1.0,0.0,0.0,Lakeside,Fair,Cape Cod,447200.0
,3.0,4.0,1.0,56.0,3228.0,3.0,0.0,0.0,1.0,Uptown,Fair,Victorian,331900.0
1377.0,6.0,2.0,2.0,35.0,13703.0,1.5,0.0,0.0,1.0,Eastside,Good,Victorian,279500.0
4833.0,2.0,1.0,2.0,12.0,11378.0,2.5,0.0,1.0,0.0,Westside,Good,Cape Cod,732400.0
1335.0,1.0,1.5,1.0,10.0,14272.0,1.5,0.0,0.0,0.0,Suburbs,Good,Colonial,235400.0
1070.0,4.0,3.5,2.0,25.0,7355.0,1.5,0.0,1.0,0.0,Downtown,Poor,Victorian,267600.0
4725.0,4.0,4.0,0.0,,6601.0,1.5,0.0,0.0,1.0,Downtown,Good,Cape Cod,796200.0
3086.0,6.0,1.5,2.0,,15247.0,2.5,0.0,1.0,1.0,Heritage,Poor,Ranch,373500.0
2582.0,6.0,3.0,3.0,11.0,14988.0,3.0,0.0,1.0,1.0,Heritage,Excellent,Ranch,582900.0
3871.0,6.0,3.0,,43.0,4910.0,1.5,1.0,0.0,0.0,Midtown,Fair,Ranch,568200.0
2348.0,4.0,1.0,1.0,53.0,5895.0,1.5,0.0,0.0,1.0,Midtown,Fair,Colonial,333500.0
1250.0,3.0,2.5,1.0,13.0,12554.0,3.0,1.0,0.0,0.0,Midtown,Fair,Ranch,280500.0
3837.0,3.0,3.0,3.0,1.0,16922.0,2.0,1.0,0.0,0.0,Uptown,Fair,Ranch,725200.0
1456.0,1.0,4.0,0.0,57.0,5632.0,2.0,0.0,1.0,0.0,Eastside,Good,Cape Cod,177200.0
3077.0,3.0,3.5,1.0,31.0,5944.0,2.5,0.0,1.0,0.0,Uptown,Fair,Victorian,506900.0
4780.0,3.0,1.0,0.0,46.0,16540.0,1.0,0.0,0.0,0.0,Eastside,Poor,Colonial,428400.0
4725.0,1.0,1.5,3.0,19.0,14540.0,3.0,1.0,1.0,0.0,Midtown,Good,Victorian,782000.0
2251.0,2.0,2.5,1.0,17.0,18241.0,1.5,0.0,0.0,0.0,Westside,Fair,Cape Cod,365100.0
4055.0,4.0,1.5,3.0,13.0,16101.0,2.5,0.0,0.0,1.0,Heritage,Poor,Victorian,489600.0
3334.0,3.0,2.5,2.0,13.0,19159.0,2.0,0.0,0.0,0.0,Suburbs,Excellent,Victorian,609200.0
2761.0,6.0,1.0,2.0,28.0,5401.0,2.5,0.0,0.0,0.0,Downtown,Fair,Cape Cod,495800.0
1301.0,3.0,1.0,2.0,6.0,6894.0,2.5,1.0,1.0,0.0,Eastside,Good,Ranch,278600.0
2318.0,6.0,1.0,0.0,50.0,6283.0,1.0,1.0,0.0,0.0,Downtown,Poor,Victorian,308000.0
3503.0,4.0,,2.0,30.0,2997.0,1.0,0.0,1.0,0.0,Suburbs,Fair,Modern,433200.0
4942.0,1.0,3.5,2.0,54.0,16023.0,3.0,0.0,0.0,1.0,Lakeside,Fair,Victorian,813800.0
721.0,2.0,1.5,3.0,30.0,13911.0,2.0,0.0,1.0,0.0,Midtown,Poor,Cape Cod,171700.0
3786.0,5.0,4.0,2.0,18.0,3547.0,1.5,0.0,0.0,0.0,Eastside,Excellent,Cape Cod,578800.0
4339.0,4.0,1.5,3.0,,5566.0,1.0,0.0,0.0,1.0,Lakeside,Fair,Colonial,728900.0
4790.0,2.0,1.0,3.0,9.0,5433.0,1.0,0.0,0.0,0.0,Suburbs,Good,Cape Cod,670400.0
2522.0,4.0,2.0,2.0,49.0,9252.0,3.0,1.0,0.0,1.0,Midtown,Good,Colonial,420900.0
1209.0,6.0,3.5,,43.0,10199.0,3.0,0.0,0.0,0.0,Downtown,Fair,Colonial,280300.0
1865.0,3.0,1.0,0.0,8.0,7201.0,1.5,0.0,0.0,1.0,Midtown,Good,Cape Cod,346300.0
4357.0,1.0,,1.0,34.0,18743.0,1.5,0.0,1.0,0.0,Suburbs,Good,Ranch,594800.0
4475.0,2.0,3.5,3.0,32.0,5829.0,2.0,0.0,0.0,0.0,Heritage,Poor,Colonial,475400.0
3439.0,6.0,3.0,0.0,12.0,12113.0,1.0,0.0,1.0,0.0,Uptown,Good,Modern,633700.0
1227.0,5.0,2.0,1.0,7.0,9883.0,2.0,0.0,1.0,0.0,Suburbs,Poor,Victorian,201100.0
1224.0,6.0,3.5,2.0,45.0,8978.0,2.5,0.0,0.0,1.0,Downtown,Fair,Cape Cod,274900.0
2756.0,6.0,3.5,0.0,15.0,16864.0,3.0,1.0,1.0,0.0,Suburbs,Fair,Colonial,475400.0
3229.0,1.0,2.0,3.0,31.0,19610.0,1.5,1.0,0.0,0.0,Suburbs,Fair,Victorian,474600.0
839.0,2.0,2.5,2.0,14.0,2105.0,1.0,0.0,1.0,1.0,Suburbs,Poor,Ranch,169700.0
3650.0,1.0,1.0,0.0,39.0,10346.0,1.0,0.0,1.0,1.0,Westside,Good,Colonial,480500.0
3041.0,1.0,2.0,0.0,2.0,4144.0,1.5,0.0,1.0,0.0,Heritage,Fair,Ranch,377400.0
752.0,6.0,3.0,2.0,21.0,9807.0,2.5,0.0,0.0,0.0,Lakeside,Poor,Modern,207500.0
1111.0,6.0,1.5,3.0,32.0,13106.0,1.0,1.0,1.0,1.0,Heritage,Poor,Colonial,211600.0
2653.0,1.0,4.0,3.0,26.0,9409.0,2.5,1.0,0.0,1.0,Heritage,Good,Modern,456500.0
3807.0,5.0,4.0,3.0,36.0,7563.0,2.0,0.0,0.0,1.0,Midtown,Good,Colonial,669300.0
4249.0,4.0,1.5,0.0,10.0,7619.0,2.5,1.0,0.0,1.0,Midtown,Good,Victorian,729200.0
2554.0,1.0,2.0,2.0,26.0,7397.0,2.0,0.0,0.0,0.0,Westside,Good,Cape Cod,386500.0
1970.0,6.0,1.5,0.0,45.0,7862.0,1.0,0.0,1.0,0.0,Uptown,Excellent,Cape Cod,363600.0
4863.0,6.0,2.5,0.0,20.0,8731.0,1.0,0.0,1.0,0.0,Eastside,Excellent,Ranch,700400.0
2671.0,4.0,1.0,2.0,9.0,14381.0,2.0,0.0,0.0,0.0,Heritage,Excellent,Modern,474000.0
2056.0,5.0,2.0,1.0,50.0,3728.0,2.0,1.0,1.0,1.0,Suburbs,Excellent,Cape Cod,423500.0
2601.0,3.0,2.5,2.0,46.0,2735.0,3.0,1.0,1.0,0.0,Lakeside,Excellent,Modern,612500.0
751.0,5.0,3.0,3.0,40.0,11301.0,3.0,0.0,1.0,0.0,Heritage,Fair,Ranch,205000.0
1998.0,3.0,3.0,0.0,47.0,14272.0,1.0,0.0,1.0,1.0,Eastside,Good,Modern,282000.0
2916.0,6.0,1.5,2.0,46.0,6656.0,1.5,0.0,0.0,0.0,Uptown,Good,Modern,494200.0
4649.0,1.0,3.5,3.0,44.0,5621.0,1.5,0.0,0.0,0.0,Uptown,Poor,Modern,589000.0
3874.0,2.0,,1.0,30.0,13245.0,1.0,0.0,1.0,0.0,Suburbs,Good,Victorian,537000.0
4059.0,6.0,3.5,2.0,1.0,8915.0,1.0,0.0,0.0,1.0,Uptown,Good,Victorian,789500.0
3043.0,2.0,2.5,1.0,35.0,15249.0,1.0,0.0,1.0,0.0,Westside,Good,Modern,448700.0
1175.0,2.0,4.0,3.0,16.0,4637.0,2.0,0.0,1.0,0.0,Eastside,Excellent,Victorian,276300.0
2380.0,,2.0,0.0,46.0,4180.0,1.0,0.0,1.0,0.0,Suburbs,Good,Modern,311900.0
4987.0,2.0,3.5,3.0,28.0,11949.0,1.0,1.0,0.0,0.0,Eastside,Excellent,Modern,759600.0
889.0,4.0,1.5,3.0,54.0,9064.0,1.0,0.0,1.0,1.0,Lakeside,Excellent,Colonial,284300.0
4480.0,2.0,1.5,3.0,35.0,15128.0,2.5,0.0,1.0,0.0,Downtown,Excellent,Modern,929700.0
,2.0,2.5,1.0,33.0,11110.0,2.5,0.0,0.0,1.0,Downtown,Fair,Modern,589800.0
1920.0,6.0,2.5,2.0,55.0,8383.0,3.0,0.0,0.0,0.0,Heritage,Poor,Victorian,221300.0
4045.0,2.0,3.5,1.0,28.0,4874.0,1.0,0.0,0.0,0.0,Westside,Fair,Modern,512800.0
4298.0,1.0,2.0,1.0,22.0,4941.0,1.5,0.0,0.0,0.0,Eastside,Good,Ranch,507800.0
885.0,5.0,4.0,3.0,22.0,15605.0,2.0,0.0,1.0,1.0,Heritage,Excellent,Colonial,329600.0
1157.0,6.0,2.0,2.0,52.0,6077.0,2.5,0.0,1.0,1.0,Eastside,Excellent,Modern,265100.0
3562.0,1.0,2.5,2.0,45.0,11044.0,1.0,0.0,0.0,0.0,Eastside,Good,Cape Cod,416100.0
4996.0,5.0,4.0,0.0,9.0,16726.0,1.5,0.0,0.0,0.0,Suburbs,Good,Modern,771800.0
803.0,4.0,2.5,3.0,,18161.0,2.0,1.0,0.0,0.0,Lakeside,Excellent,Modern,386100.0
3562.0,5.0,3.0,2.0,22.0,6817.0,1.0,0.0,0.0,0.0,Lakeside,Good,Colonial,698200.0
1287.0,1.0,4.0,3.0,38.0,3973.0,1.5,0.0,0.0,0.0,Uptown,Poor,Modern,200400.0
3495.0,6.0,4.0,0.0,3.0,15944.0,2.5,0.0,1.0,1.0,Westside,Good,Colonial,660300.0
3380.0,,2.5,2.0,42.0,14370.0,2.0,0.0,1.0,0.0,Westside,Fair,Ranch,476100.0
1088.0,6.0,2.0,2.0,44.0,7961.0,2.0,0.0,1.0,1.0,Downtown,Good,Colonial,290700.0
3627.0,3.0,1.5,2.0,13.0,12684.0,2.0,0.0,1.0,1.0,Suburbs,Good,Modern,565200.0
4557.0,6.0,2.5,0.0,9.0,5397.0,3.0,0.0,0.0,0.0,Eastside,Fair,Cape Cod,541100.0
4412.0,4.0,4.0,1.0,37.0,14612.0,2.0,0.0,1.0,0.0,Eastside,Fair,Victorian,535800.0
824.0,1.0,2.5,1.0,15.0,15091.0,2.0,0.0,0.0,1.0,Westside,Poor,Cape Cod,177900.0
1757.0,6.0,2.0,2.0,56.0,7388.0,3.0,1.0,0.0,0.0,Uptown,Fair,Modern,329800.0
1735.0,5.0,1.0,0.0,46.0,10433.0,1.0,0.0,0.0,0.0,Lakeside,Excellent,Victorian,331600.0
2649.0,2.0,2.0,1.0,57.0,8013.0,1.0,0.0,0.0,1.0,Midtown,Good,Cape Cod,362900.0
1314.0,4.0,1.5,2.0,32.0,2562.0,2.0,0.0,0.0,0.0,Suburbs,Excellent,Victorian,242000.0
4373.0,3.0,4.0,0.0,56.0,4291.0,1.5,0.0,0.0,1.0,Downtown,Excellent,Victorian,815800.0
4040.0,4.0,2.5,3.0,0.0,19278.0,1.5,0.0,0.0,0.0,Heritage,Excellent,Modern,737000.0
4175.0,6.0,1.0,2.0,17.0,10208.0,1.0,0.0,1.0,0.0,Westside,Poor,Modern,512800.0
1552.0,6.0,1.0,,0.0,4659.0,3.0,0.0,0.0,0.0,Midtown,Fair,Victorian,287300.0
762.0,2.0,3.5,0.0,,2796.0,2.5,0.0,0.0,0.0,Suburbs,Poor,Victorian,100300.0
4615.0,6.0,4.0,3.0,30.0,8361.0,2.5,0.0,1.0,0.0,Downtown,Poor,Cape Cod,687700.0
1942.0,,3.5,1.0,17.0,19690.0,1.0,1.0,1.0,0.0,Suburbs,Poor,Ranch,284300.0
3521.0,5.0,1.0,3.0,18.0,8926.0,1.5,0.0,0.0,0.0,Downtown,Fair,Ranch,597400.0
4610.0,5.0,1.0,1.0,38.0,19990.0,2.5,0.0,1.0,0.0,Eastside,Poor,Victorian,466800.0
855.0,3.0,1.5,1.0,10.0,10809.0,2.0,1.0,0.0,0.0,Suburbs,Excellent,Ranch,237400.0
723.0,3.0,3.5,1.0,30.0,15751.0,2.5,0.0,0.0,0.0,Suburbs,Good,Colonial,186500.0
723.0,3.0,3.5,2.0,36.0,16137.0,2.5,1.0,0.0,0.0,Uptown,Good,Victorian,275000.0
1372.0,6.0,3.5,0.0,14.0,2506.0,2.0,0.0,0.0,0.0,Westside,Good,Victorian,256400.0
922.0,3.0,1.0,1.0,13.0,2109.0,2.5,0.0,1.0,0.0,Midtown,Excellent,Colonial,216100.0
4225.0,2.0,1.5,1.0,21.0,18604.0,1.5,1.0,0.0,0.0,Suburbs,Poor,Colonial,502000.0
3305.0,3.0,4.0,0.0,35.0,18784.0,1.0,0.0,1.0,0.0,Westside,Fair,Modern,440800.0
4914.0,2.0,4.0,1.0,15.0,4387.0,3.0,0.0,1.0,0.0,Midtown,Fair,Cape Cod,687600.0
4146.0,,3.5,2.0,22.0,13627.0,1.0,0.0,1.0,1.0,Suburbs,Good,Modern,621900.0
4841.0,1.0,1.0,2.0,32.0,18627.0,1.5,0.0,0.0,1.0,Westside,Good,Victorian,695700.0
1725.0,1.0,1.0,0.0,11.0,19111.0,1.0,0.0,0.0,0.0,Heritage,Excellent,Ranch,300300.0
1937.0,5.0,1.0,3.0,34.0,7334.0,1.5,1.0,1.0,1.0,Eastside,Good,Colonial,325300.0
4352.0,1.0,3.0,3.0,8.0,16713.0,1.5,0.0,1.0,0.0,Suburbs,Poor,Victorian,531200.0
1752.0,4.0,3.5,2.0,8.0,13633.0,1.0,0.0,0.0,0.0,Uptown,Good,Colonial,448100.0
946.0,5.0,3.0,3.0,14.0,18701.0,2.0,0.0,0.0,0.0,Eastside,Excellent,Modern,319800.0
3577.0,5.0,1.5,1.0,17.0,4640.0,3.0,0.0,1.0,0.0,Heritage,Good,Colonial,516800.0
,3.0,3.5,3.0,1.0,12818.0,1.0,0.0,1.0,0.0,Heritage,Good,Cape Cod,610400.0
4863.0,2.0,1.0,2.0,57.0,2440.0,3.0,0.0,1.0,0.0,Heritage,Poor,Colonial,442900.0
4689.0,6.0,3.5,,18.0,8431.0,2.0,1.0,1.0,1.0,Lakeside,Poor,Victorian,771600.0
1216.0,,4.0,0.0,48.0,2205.0,2.0,0.0,0.0,0.0,Eastside,Poor,Modern,150400.0
4020.0,4.0,3.5,2.0,54.0,9972.0,2.0,0.0,0.0,0.0,Westside,Poor,Colonial,476300.0
4338.0,1.0,4.0,3.0,48.0,16599.0,1.5,0.0,1.0,0.0,Westside,Fair,Modern,603300.0
3701.0,1.0,3.0,3.0,49.0,13844.0,1.0,0.0,1.0,0.0,Westside,Excellent,Victorian,643100.0
4225.0,2.0,2.5,1.0,6.0,7703.0,2.0,0.0,0.0,0.0,Westside,Fair,Modern,606300.0
4303.0,1.0,2.0,,22.0,9684.0,3.0,0.0,1.0,0.0,Suburbs,Good,Victorian,583900.0
2620.0,6.0,4.0,2.0,,8613.0,2.0,0.0,0.0,0.0,Heritage,Excellent,Cape Cod,454400.0
872.0,2.0,3.0,,34.0,15170.0,2.0,1.0,0.0,0.0,Downtown,Excellent,Modern,285800.0
2661.0,2.0,1.5,0.0,0.0,6791.0,2.5,0.0,1.0,0.0,Midtown,Good,Ranch,432300.0
1567.0,6.0,4.0,2.0,34.0,3653.0,1.5,0.0,0.0,1.0,Midtown,Excellent,Victorian,392200.0
1189.0,5.0,1.0,3.0,48.0,11121.0,1.0,1.0,0.0,1.0,Heritage,Fair,Cape Cod,196800.0
1237.0,2.0,3.0,,49.0,16939.0,2.0,0.0,1.0,0.0,Downtown,Fair,Colonial,239400.0
3698.0,3.0,1.5,1.0,23.0,10588.0,3.0,1.0,0.0,0.0,Midtown,Fair,Victorian,545800.0
2869.0,4.0,3.0,1.0,14.0,5675.0,1.5,0.0,0.0,1.0,Uptown,Excellent,Modern,652100.0
3021.0,4.0,2.0,1.0,18.0,2829.0,3.0,0.0,1.0,1.0,Downtown,Fair,Colonial,550900.0
3904.0,6.0,2.5,0.0,17.0,18991.0,3.0,0.0,0.0,0.0,Suburbs,Excellent,Victorian,682500.0
3057.0,6.0,3.0,2.0,20.0,15693.0,1.5,0.0,1.0,0.0,Midtown,Poor,Victorian,473700.0
3409.0,6.0,3.5,2.0,18.0,4799.0,2.0,1.0,0.0,1.0,Heritage,Poor,Ranch,432500.0
1069.0,1.0,2.0,1.0,27.0,3330.0,2.5,0.0,0.0,0.0,Midtown,Good,Ranch,190700.0
4359.0,2.0,,1.0,2.0,4324.0,2.0,1.0,1.0,1.0,Heritage,Excellent,Victorian,721900.0
2629.0,4.0,2.5,3.0,16.0,8777.0,2.5,1.0,0.0,0.0,Westside,Good,Ranch,488800.0
1367.0,1.0,1.5,0.0,18.0,16613.0,3.0,1.0,1.0,0.0,Lakeside,Fair,Cape Cod,341200.0
4197.0,3.0,1.0,,9.0,4877.0,2.5,1.0,1.0,1.0,Lakeside,Poor,Victorian,630000.0
3858.0,1.0,1.5,0.0,52.0,16736.0,3.0,0.0,1.0,1.0,Westside,Fair,Modern,492100.0
928.0,6.0,3.0,3.0,40.0,2034.0,3.0,0.0,0.0,0.0,Westside,Fair,Colonial,207800.0
1530.0,1.0,2.5,1.0,54.0,15297.0,3.0,1.0,0.0,1.0,Suburbs,Fair,Colonial,229400.0
767.0,1.0,2.0,0.0,33.0,7083.0,3.0,0.0,1.0,1.0,Westside,Excellent,Victorian,184000.0
1864.0,2.0,2.5,3.0,6.0,19289.0,1.5,0.0,0.0,0.0,Downtown,Excellent,Modern,574500.0
1129.0,1.0,3.5,0.0,54.0,10565.0,1.0,0.0,1.0,1.0,Westside,Excellent,Colonial,230000.0
3752.0,4.0,3.0,1.0,27.0,6869.0,1.0,0.0,1.0,0.0,Westside,Poor,Colonial,433600.0
2946.0,3.0,1.0,0.0,41.0,6372.0,1.5,1.0,0.0,0.0,Lakeside,Poor,Ranch,416300.0
4914.0,6.0,1.0,2.0,22.0,16879.0,2.5,0.0,0.0,1.0,Westside,Fair,Victorian,683600.0
3922.0,2.0,2.5,2.0,29.0,9253.0,2.0,0.0,1.0,0.0,Uptown,Good,Modern,653200.0
3329.0,4.0,2.0,3.0,29.0,8336.0,2.0,1.0,1.0,1.0,Uptown,Good,Victorian,699500.0
2890.0,4.0,3.5,1.0,17.0,15242.0,1.0,0.0,0.0,0.0,Eastside,Fair,Colonial,393000.0
934.0,4.0,3.0,1.0,33.0,11673.0,2.5,1.0,1.0,0.0,Midtown,Poor,Colonial,201000.0
,5.0,3.5,3.0,44.0,13949.0,1.5,0.0,1.0,0.0,Uptown,Fair,Colonial,264700.0
3350.0,2.0,3.0,3.0,1.0,10020.0,2.5,0.0,0.0,0.0,Midtown,Excellent,Colonial,683700.0
718.0,4.0,2.0,,7.0,3152.0,1.0,0.0,0.0,1.0,Eastside,Excellent,Colonial,185400.0
882.0,5.0,3.0,2.0,50.0,2105.0,1.5,0.0,1.0,0.0,Suburbs,Excellent,Cape Cod,194500.0
1642.0,6.0,3.0,3.0,34.0,2703.0,1.0,0.0,1.0,0.0,Westside,Good,Colonial,316500.0
4501.0,4.0,3.5,2.0,58.0,12340.0,1.5,0.0,1.0,0.0,Uptown,Poor,Colonial,561400.0
2673.0,4.0,1.5,2.0,36.0,11245.0,3.0,0.0,0.0,0.0,Uptown,Excellent,Modern,572000.0
3751.0,6.0,3.0,0.0,39.0,15455.0,2.0,0.0,1.0,0.0,Midtown,Poor,Cape Cod,465100.0
2469.0,4.0,1.5,0.0,53.0,18103.0,2.0,0.0,1.0,1.0,Downtown,Fair,Victorian,398600.0
1444.0,6.0,3.5,0.0,39.0,5141.0,1.5,0.0,1.0,0.0,Eastside,Excellent,Modern,277400.0
2295.0,1.0,3.5,0.0,19.0,19231.0,1.5,1.0,0.0,0.0,Westside,Good,Ranch,448500.0
1094.0,3.0,,3.0,,18769.0,2.5,1.0,0.0,0.0,Heritage,Poor,Victorian,241000.0
4012.0,1.0,4.0,2.0,14.0,13086.0,3.0,0.0,0.0,0.0,Uptown,Good,Ranch,750500.0
1489.0,1.0,,3.0,20.0,11547.0,2.5,0.0,0.0,0.0,Eastside,Poor,Ranch,206200.0
2318.0,3.0,1.0,1.0,40.0,5179.0,2.5,0.0,0.0,0.0,Eastside,Fair,Victorian,255600.0
4914.0,2.0,3.0,3.0,8.0,5208.0,2.0,0.0,1.0,0.0,Westside,Excellent,Colonial,874700.0
3245.0,3.0,3.5,0.0,40.0,2335.0,1.0,1.0,0.0,0.0,Eastside,Fair,Ranch,357000.0
